广州期货交易所期货历史行情表(2024)
交易日期,品种名称,交割月份,合约代码,前结算价,开盘价,最高价,最低价,收盘价,结算价,涨跌,涨跌1,成交量,持仓量,持仓量变化,成交额
20240228,碳酸锂,2408,lc2408,105700.00,107000.00,112300.00,101100.00,107750.00,109250.00,2050.00,3550.00,7112,13479,1120,777258000
20240228,碳酸锂,2409,lc2409,105150.00,107000.00,112200.00,107000.00,108400.00,109350.00,3250.00,4200.00,3461,7537,-121,378561250
20240228,碳酸锂,2410,lc2410,105500.00,107650.00,112400.00,107100.00,108450.00,109350.00,2950.00,3850.00,1058,4892,163,115719900
20240228,碳酸锂,2411,lc2411,105400.00,107000.00,112600.00,107000.00,108300.00,109450.00,2900.00,4050.00,3696,10047,1379,404571000
20240228,碳酸锂,2412,lc2412,105800.00,107900.00,113050.00,107900.00,108800.00,110000.00,3000.00,4200.00,726,2318,150,79880950
20240228,碳酸锂,2501,lc2501,106050.00,108100.00,113500.00,108050.00,109500.00,110400.00,3450.00,4350.00,1256,1897,446,138675500
20240228,碳酸锂,2502,lc2502,104750.00,109500.00,113150.00,108400.00,109600.00,110500.00,4850.00,5750.00,57,62,21,6299150
20240228,工业硅,2403,si2403,13245.00,13265.00,13315.00,13195.00,13200.00,13260.00,-45.00,15.00,8472,8812,-5744,561769500
20240228,工业硅,2404,si2404,13310.00,13370.00,13385.00,13260.00,13275.00,13320.00,-35.00,10.00,54886,90751,-36,3655493950
20240228,工业硅,2405,si2405,13360.00,13450.00,13450.00,13320.00,13330.00,13380.00,-30.00,20.00,33875,48351,5980,2266349950
20240228,工业硅,2406,si2406,13415.00,13500.00,13500.00,13370.00,13385.00,13420.00,-30.00,5.00,15824,5061,615,1062052450
20240228,工业硅,2407,si2407,13475.00,13555.00,13555.00,13440.00,13460.00,13470.00,-15.00,-5.00,3211,702,68,216279500
20240228,工业硅,2408,si2408,13495.00,13560.00,13600.00,13505.00,13505.00,13550.00,10.00,55.00,30,101,11,2033100
20240228,工业硅,2409,si2409,13580.00,13600.00,13895.00,13555.00,13560.00,13635.00,-20.00,55.00,132,238,60,9001675
20240228,工业硅,2410,si2410,13635.00,13675.00,13700.00,13635.00,13640.00,13665.00,5.00,30.00,15,20,9,1024950
20240229,碳酸锂,2403,lc2403,104900.00,105000.00,115350.00,104600.00,114500.00,109900.00,9600.00,5000.00,3886,5887,-1381,427248850
20240229,碳酸锂,2404,lc2404,108450.00,108700.00,119250.00,107900.00,118750.00,114800.00,10300.00,6350.00,24185,36120,3020,2777208300
20240229,碳酸锂,2405,lc2405,108400.00,108050.00,119200.00,108000.00,118850.00,114900.00,10450.00,6500.00,10642,16377,1064,1223223850
20240229,碳酸锂,2406,lc2406,108800.00,108100.00,119550.00,108100.00,118800.00,113650.00,10000.00,4850.00,2282,9771,218,259386750
20240229,碳酸锂,2407,lc2407,109150.00,108450.00,119800.00,108450.00,119200.00,115100.00,10050.00,5950.00,590362,209410,19348,67976680450
20240229,碳酸锂,2408,lc2408,109250.00,108300.00,119500.00,108300.00,118500.00,115350.00,9250.00,6100.00,7776,14986,1507,897156450
20240229,碳酸锂,2409,lc2409,109350.00,109100.00,119000.00,108900.00,117900.00,115000.00,8550.00,5650.00,4969,7494,-43,571444200
20240229,碳酸锂,2410,lc2410,109350.00,109300.00,118600.00,109050.00,117700.00,114900.00,8350.00,5550.00,2403,5141,249,276134800
20240229,碳酸锂,2411,lc2411,109450.00,108500.00,119100.00,108500.00,117850.00,114700.00,8400.00,5250.00,4831,10962,915,554249900
20240229,碳酸锂,2412,lc2412,110000.00,110000.00,119450.00,109850.00,118500.00,115100.00,8500.00,5100.00,1299,2684,366,149521200
20240229,碳酸锂,2501,lc2501,110400.00,110600.00,119850.00,109950.00,118800.00,115400.00,8400.00,5000.00,1703,2425,528,196569350
20240229,碳酸锂,2502,lc2502,110500.00,110750.00,119400.00,110200.00,118650.00,115500.00,8150.00,5000.00,107,92,30,12361850
20240229,工业硅,2403,si2403,13260.00,13235.00,13235.00,12995.00,13090.00,13120.00,-170.00,-140.00,5825,6011,-2801,382211800
20240229,工业硅,2404,si2404,13320.00,13280.00,13295.00,13070.00,13160.00,13165.00,-160.00,-155.00,71060,87013,-3738,4678545775
20240229,工业硅,2405,si2405,13380.00,13350.00,13350.00,13130.00,13230.00,13215.00,-150.00,-165.00,45286,56803,8452,2993214300
20240229,工业硅,2406,si2406,13420.00,13420.00,13420.00,13190.00,13295.00,13300.00,-125.00,-120.00,10007,7508,2447,665625000
20240229,工业硅,2407,si2407,13470.00,13465.00,13490.00,13260.00,13430.00,13355.00,-40.00,-115.00,9170,1275,573,612357275
20240229,工业硅,2408,si2408,13550.00,13430.00,13490.00,13345.00,13450.00,13425.00,-100.00,-125.00,130,170,69,8726600
20240229,工业硅,2409,si2409,13635.00,13575.00,13580.00,13410.00,13510.00,13470.00,-125.00,-165.00,301,369,131,20277800
20240229,工业硅,2410,si2410,13665.00,13560.00,13560.00,13485.00,13525.00,13515.00,-140.00,-150.00,30,35,15,2027350
20240301,碳酸锂,2403,lc2403,109900.00,112300.00,116700.00,112300.00,115700.00,114150.00,5800.00,4250.00,347,3348,-2539,39619150
20240301,碳酸锂,2404,lc2404,114800.00,120000.00,120600.00,115950.00,119200.00,118300.00,4400.00,3500.00,15625,34458,-1662,1848471050
20240301,碳酸锂,2405,lc2405,114900.00,120700.00,120700.00,116000.00,119100.00,118200.00,4200.00,3300.00,6309,16521,144,745912000
20240301,碳酸锂,2406,lc2406,113650.00,119650.00,120600.00,116150.00,119450.00,118300.00,5800.00,4650.00,1892,10109,338,223850550
20240301,碳酸锂,2407,lc2407,115100.00,119200.00,121000.00,116400.00,119450.00,118700.00,4350.00,3600.00,445315,205233,-4177,52864970900
20240301,碳酸锂,2408,lc2408,115350.00,121100.00,121100.00,116200.00,119250.00,118400.00,3900.00,3050.00,2991,14627,-359,354236100
20240301,碳酸锂,2409,lc2409,115000.00,119500.00,119900.00,115600.00,118400.00,117850.00,3400.00,2850.00,3539,7441,-53,417129350
20240301,碳酸锂,2410,lc2410,114900.00,118400.00,120250.00,115200.00,117800.00,117400.00,2900.00,2500.00,1746,5162,21,204990200
20240301,碳酸锂,2411,lc2411,114700.00,118000.00,119400.00,115500.00,117900.00,117300.00,3200.00,2600.00,3315,11602,640,388980750
20240301,碳酸锂,2412,lc2412,115100.00,120000.00,120000.00,115900.00,118350.00,117850.00,3250.00,2750.00,1320,3083,399,155571000
20240301,碳酸锂,2501,lc2501,115400.00,120000.00,120300.00,116000.00,118600.00,118150.00,3200.00,2750.00,1424,2811,386,168301900
20240301,碳酸锂,2502,lc2502,115500.00,120000.00,120000.00,116350.00,118000.00,117900.00,2500.00,2400.00,109,108,16,12856250
20240301,工业硅,2403,si2403,13120.00,13065.00,13395.00,13065.00,13220.00,13200.00,100.00,80.00,561,1896,-4115,37032675
20240301,工业硅,2404,si2404,13165.00,13125.00,13495.00,13125.00,13300.00,13345.00,135.00,180.00,110222,68926,-18087,7355671050
20240301,工业硅,2405,si2405,13215.00,13205.00,13550.00,13200.00,13365.00,13425.00,150.00,210.00,79702,63986,7183,5351576975
20240301,工业硅,2406,si2406,13300.00,13300.00,13610.00,13265.00,13425.00,13475.00,125.00,175.00,25677,18237,10729,1730104350
20240301,工业硅,2407,si2407,13355.00,13390.00,13710.00,13340.00,13515.00,13575.00,160.00,220.00,6965,2302,1027,472826375
20240301,工业硅,2408,si2408,13425.00,13480.00,13775.00,13455.00,13565.00,13640.00,140.00,215.00,3244,239,69,221297500
20240301,工业硅,2409,si2409,13470.00,13540.00,13855.00,13520.00,13650.00,13690.00,180.00,220.00,788,771,402,53944275
20240301,工业硅,2410,si2410,13515.00,13600.00,13895.00,13590.00,13700.00,13770.00,185.00,255.00,74,68,33,5095225
20240304,碳酸锂,2403,lc2403,114150.00,114150.00,120100.00,112000.00,112000.00,117700.00,-2150.00,3550.00,1091,2418,-930,128443500
20240304,碳酸锂,2404,lc2404,118300.00,120000.00,124550.00,114900.00,116700.00,119800.00,-1600.00,1500.00,21255,32926,-1532,2547230500
20240304,碳酸锂,2405,lc2405,118200.00,119500.00,124500.00,114900.00,116750.00,119950.00,-1450.00,1750.00,11428,16917,396,1370928500
20240304,碳酸锂,2406,lc2406,118300.00,119000.00,124500.00,115150.00,117200.00,120750.00,-1100.00,2450.00,4234,10899,790,511260850
20240304,碳酸锂,2407,lc2407,118700.00,121000.00,125000.00,115250.00,117600.00,120150.00,-1100.00,1450.00,669592,208233,3000,80454763000
20240304,碳酸锂,2408,lc2408,118400.00,119400.00,124300.00,115200.00,117150.00,120900.00,-1250.00,2500.00,5038,14759,132,609128950
20240304,碳酸锂,2409,lc2409,117850.00,119700.00,123350.00,114850.00,116550.00,119650.00,-1300.00,1800.00,5382,7038,-403,644087100
20240304,碳酸锂,2410,lc2410,117400.00,119400.00,122800.00,114500.00,116150.00,119200.00,-1250.00,1800.00,1480,5167,5,176420750
20240304,碳酸锂,2411,lc2411,117300.00,118050.00,122800.00,114300.00,116000.00,118800.00,-1300.00,1500.00,4820,12729,1127,572715250
20240304,碳酸锂,2412,lc2412,117850.00,119950.00,122900.00,114500.00,115950.00,119000.00,-1900.00,1150.00,949,3113,30,112943700
20240304,碳酸锂,2501,lc2501,118150.00,120000.00,123000.00,114350.00,116150.00,118750.00,-2000.00,600.00,1478,2880,69,175560850
20240304,碳酸锂,2502,lc2502,117900.00,120350.00,122550.00,115000.00,116050.00,118250.00,-1850.00,350.00,95,121,13,11237850
20240304,工业硅,2403,si2403,13200.00,13290.00,13330.00,13285.00,13330.00,13325.00,130.00,125.00,411,796,-1100,27386700
20240304,工业硅,2404,si2404,13345.00,13340.00,13480.00,13330.00,13390.00,13390.00,45.00,45.00,53189,64895,-4031,3562264425
20240304,工业硅,2405,si2405,13425.00,13390.00,13540.00,13385.00,13450.00,13460.00,25.00,35.00,50842,73969,9983,3422321125
20240304,工业硅,2406,si2406,13475.00,13465.00,13590.00,13455.00,13490.00,13510.00,15.00,35.00,18330,20318,2081,1238456575
20240304,工业硅,2407,si2407,13575.00,13575.00,13650.00,13510.00,13540.00,13580.00,-35.00,5.00,10737,2350,48,729148500
20240304,工业硅,2408,si2408,13640.00,13655.00,13720.00,13630.00,13640.00,13640.00,0.00,0.00,3056,268,29,208429575
20240304,工业硅,2409,si2409,13690.00,13675.00,13800.00,13605.00,13710.00,13725.00,20.00,35.00,450,983,212,30891125
20240304,工业硅,2410,si2410,13770.00,13780.00,13835.00,13725.00,13760.00,13775.00,-10.00,5.00,39,83,15,2686150
20240305,碳酸锂,2403,lc2403,117700.00,116300.00,116300.00,109100.00,109100.00,111550.00,-8600.00,-6150.00,93,1928,-490,10376150
20240305,碳酸锂,2404,lc2404,119800.00,116700.00,118150.00,111000.00,111200.00,114600.00,-8600.00,-5200.00,12406,31673,-1253,1422179800
20240305,碳酸锂,2405,lc2405,119950.00,117300.00,118200.00,111050.00,111100.00,114850.00,-8850.00,-5100.00,6619,16591,-326,760304000
20240305,碳酸锂,2406,lc2406,120750.00,117400.00,118350.00,111300.00,111400.00,115050.00,-9350.00,-5700.00,1889,10943,44,217408450
20240305,碳酸锂,2407,lc2407,120150.00,118200.00,118950.00,111500.00,111550.00,115350.00,-8600.00,-4800.00,472377,202406,-5827,54511989400
20240305,碳酸锂,2408,lc2408,120900.00,115700.00,118800.00,111850.00,112100.00,115150.00,-8800.00,-5750.00,4238,14790,31,488090250
20240305,碳酸锂,2409,lc2409,119650.00,117400.00,118150.00,111550.00,111600.00,114550.00,-8050.00,-5100.00,3376,7036,-2,386870650
20240305,碳酸锂,2410,lc2410,119200.00,117050.00,117850.00,111550.00,111700.00,114300.00,-7500.00,-4900.00,737,5181,14,84256650
20240305,碳酸锂,2411,lc2411,118800.00,117400.00,118000.00,111550.00,111550.00,114850.00,-7250.00,-3950.00,3559,13594,865,408882850
20240305,碳酸锂,2412,lc2412,119000.00,116450.00,118050.00,111050.00,111850.00,114750.00,-7150.00,-4250.00,915,3125,12,105009750
20240305,碳酸锂,2501,lc2501,118750.00,115500.00,117600.00,111600.00,111600.00,114650.00,-7150.00,-4100.00,1369,2955,75,156972600
20240305,碳酸锂,2502,lc2502,118250.00,116250.00,117000.00,111000.00,111000.00,114250.00,-7250.00,-4000.00,110,119,-2,12567800
20240305,工业硅,2403,si2403,13325.00,13370.00,13385.00,13370.00,13375.00,13380.00,50.00,55.00,200,745,-51,13382400
20240305,工业硅,2404,si2404,13390.00,13400.00,13495.00,13285.00,13325.00,13390.00,-65.00,0.00,64681,58116,-6779,4331683100
20240305,工业硅,2405,si2405,13460.00,13465.00,13555.00,13345.00,13395.00,13430.00,-65.00,-30.00,76133,84240,10271,5113975075
20240305,工业硅,2406,si2406,13510.00,13510.00,13605.00,13400.00,13445.00,13470.00,-65.00,-40.00,15053,20260,-58,1013999550
20240305,工业硅,2407,si2407,13580.00,13570.00,13665.00,13455.00,13490.00,13485.00,-90.00,-95.00,5642,2836,486,380534500
20240305,工业硅,2408,si2408,13640.00,13645.00,13725.00,13530.00,13550.00,13565.00,-90.00,-75.00,3153,275,7,213889475
20240305,工业硅,2409,si2409,13725.00,13725.00,13800.00,13585.00,13640.00,13675.00,-85.00,-50.00,633,1318,335,43294550
20240305,工业硅,2410,si2410,13775.00,13825.00,13825.00,13670.00,13690.00,13725.00,-85.00,-50.00,25,90,7,1715950
20240306,碳酸锂,2403,lc2403,111550.00,111550.00,111550.00,106600.00,110500.00,110300.00,-1050.00,-1250.00,319,1177,-751,35186550
20240306,碳酸锂,2404,lc2404,114600.00,110950.00,114500.00,108800.00,113500.00,111650.00,-1100.00,-2950.00,11268,30822,-851,1258586450
20240306,碳酸锂,2405,lc2405,114850.00,109750.00,114600.00,109000.00,113650.00,111800.00,-1200.00,-3050.00,5458,16641,50,610292950
20240306,碳酸锂,2406,lc2406,115050.00,110750.00,114750.00,109200.00,113900.00,112050.00,-1150.00,-3000.00,1250,11243,300,140113550
20240306,碳酸锂,2407,lc2407,115350.00,110800.00,115200.00,109400.00,114000.00,112700.00,-1350.00,-2650.00,507862,212004,9598,57242645150
20240306,碳酸锂,2408,lc2408,115150.00,112500.00,115050.00,109900.00,114150.00,112450.00,-1000.00,-2700.00,3976,16040,1250,447257000
20240306,碳酸锂,2409,lc2409,114550.00,111100.00,114750.00,109800.00,113900.00,112200.00,-650.00,-2350.00,2526,7274,238,283442950
20240306,碳酸锂,2410,lc2410,114300.00,110950.00,114400.00,109600.00,113400.00,112150.00,-900.00,-2150.00,664,5206,25,74485700
20240306,碳酸锂,2411,lc2411,114850.00,111850.00,115000.00,109800.00,114200.00,112550.00,-650.00,-2300.00,4022,14094,500,452783200
20240306,碳酸锂,2412,lc2412,114750.00,111000.00,115500.00,109800.00,114600.00,112600.00,-150.00,-2150.00,1243,3465,340,140017600
20240306,碳酸锂,2501,lc2501,114650.00,111150.00,115350.00,110600.00,114700.00,113000.00,50.00,-1650.00,1755,3428,473,198392200
20240306,碳酸锂,2502,lc2502,114250.00,111100.00,115500.00,110700.00,115200.00,113000.00,950.00,-1250.00,152,131,12,17176300
20240306,工业硅,2403,si2403,13380.00,13230.00,13240.00,13230.00,13240.00,13230.00,-140.00,-150.00,7,529,-216,463100
20240306,工业硅,2404,si2404,13390.00,13250.00,13360.00,13155.00,13235.00,13240.00,-155.00,-150.00,37294,51550,-6566,2469229625
20240306,工业硅,2405,si2405,13430.00,13420.00,13420.00,13210.00,13290.00,13290.00,-140.00,-140.00,68628,96350,12110,4561028075
20240306,工业硅,2406,si2406,13470.00,13375.00,13460.00,13270.00,13345.00,13350.00,-125.00,-120.00,39279,21501,1241,2622395975
20240306,工业硅,2407,si2407,13485.00,13550.00,13550.00,13330.00,13405.00,13415.00,-80.00,-70.00,8781,2640,-196,589137900
20240306,工业硅,2408,si2408,13565.00,13515.00,13520.00,13385.00,13465.00,13465.00,-100.00,-100.00,3108,252,-23,209293200
20240306,工业硅,2409,si2409,13675.00,13600.00,13610.00,13435.00,13540.00,13510.00,-135.00,-165.00,448,1260,-58,30273300
20240306,工业硅,2410,si2410,13725.00,13625.00,13645.00,13525.00,13615.00,13600.00,-110.00,-125.00,38,101,11,2584350
20240307,碳酸锂,2403,lc2403,110300.00,110300.00,111150.00,110300.00,111150.00,110300.00,850.00,0.00,77,832,-345,8494650
20240307,碳酸锂,2404,lc2404,111650.00,114300.00,115800.00,111200.00,112150.00,112950.00,500.00,1300.00,18261,32688,1866,2062720900
20240307,碳酸锂,2405,lc2405,111800.00,115050.00,115900.00,111450.00,112400.00,113400.00,600.00,1600.00,4531,16623,-18,514028200
20240307,碳酸锂,2406,lc2406,112050.00,114500.00,116200.00,111600.00,112550.00,113650.00,500.00,1600.00,1012,11237,-6,115019000
20240307,碳酸锂,2407,lc2407,112700.00,115000.00,116450.00,111800.00,113000.00,114150.00,300.00,1450.00,365677,215643,3639,41742036100
20240307,碳酸锂,2408,lc2408,112450.00,114550.00,116550.00,112000.00,112900.00,114400.00,450.00,1950.00,2758,15973,-67,315549900
20240307,碳酸锂,2409,lc2409,112200.00,115150.00,116000.00,111650.00,112600.00,113650.00,400.00,1450.00,1727,7134,-140,196281250
20240307,碳酸锂,2410,lc2410,112150.00,114950.00,115950.00,111200.00,112150.00,113450.00,0.00,1300.00,521,5202,-4,59122550
20240307,碳酸锂,2411,lc2411,112550.00,114100.00,116150.00,111200.00,112600.00,113350.00,50.00,800.00,2498,14403,309,283209750
20240307,碳酸锂,2412,lc2412,112600.00,115000.00,116350.00,111500.00,112400.00,113650.00,-200.00,1050.00,523,3516,51,59457050
20240307,碳酸锂,2501,lc2501,113000.00,115400.00,116450.00,112000.00,112700.00,114000.00,-300.00,1000.00,1006,3622,194,114720900
20240307,碳酸锂,2502,lc2502,113000.00,115700.00,116600.00,112000.00,113250.00,114250.00,250.00,1250.00,75,137,6,8568750
20240307,工业硅,2403,si2403,13230.00,,,,13230.00,13230.00,0.00,0.00,0,306,-223,0
20240307,工业硅,2404,si2404,13240.00,13190.00,13340.00,13185.00,13195.00,13250.00,-45.00,10.00,51910,47532,-4018,3439986900
20240307,工业硅,2405,si2405,13290.00,13330.00,13400.00,13250.00,13260.00,13325.00,-30.00,35.00,79362,105088,8738,5288700050
20240307,工业硅,2406,si2406,13350.00,13310.00,13450.00,13290.00,13310.00,13370.00,-40.00,20.00,91859,25540,4039,6141483850
20240307,工业硅,2407,si2407,13415.00,13425.00,13500.00,13360.00,13365.00,13415.00,-50.00,0.00,5930,2304,-336,397843225
20240307,工业硅,2408,si2408,13465.00,13500.00,13550.00,13440.00,13445.00,13475.00,-20.00,10.00,3077,277,25,207336650
20240307,工业硅,2409,si2409,13510.00,13580.00,13635.00,13500.00,13535.00,13575.00,25.00,65.00,251,1338,78,17036775
20240307,工业硅,2410,si2410,13600.00,13640.00,13715.00,13580.00,13580.00,13650.00,-20.00,50.00,27,122,21,1842750
20240308,碳酸锂,2403,lc2403,110300.00,109500.00,109750.00,107900.00,108700.00,108950.00,-1600.00,-1350.00,17,457,-375,1852600
20240308,碳酸锂,2404,lc2404,112950.00,112050.00,113200.00,110400.00,112600.00,112050.00,-350.00,-900.00,11004,30151,-2537,1233018550
20240308,碳酸锂,2405,lc2405,113400.00,113750.00,113750.00,110750.00,112800.00,112150.00,-600.00,-1250.00,2836,16701,78,318178700
20240308,碳酸锂,2406,lc2406,113650.00,112500.00,113600.00,110850.00,113300.00,112550.00,-350.00,-1100.00,1295,11747,510,145786400
20240308,碳酸锂,2407,lc2407,114150.00,113200.00,114100.00,111100.00,113350.00,112700.00,-800.00,-1450.00,314274,217323,1680,35424190400
20240308,碳酸锂,2408,lc2408,114400.00,114300.00,114300.00,111500.00,113800.00,112850.00,-600.00,-1550.00,1447,15988,15,163314400
20240308,碳酸锂,2409,lc2409,113650.00,112950.00,113800.00,110900.00,113400.00,112400.00,-250.00,-1250.00,1408,7085,-49,158297050
20240308,碳酸锂,2410,lc2410,113450.00,113000.00,113500.00,110950.00,112900.00,112250.00,-550.00,-1200.00,296,5194,-8,33231950
20240308,碳酸锂,2411,lc2411,113350.00,112750.00,113800.00,111000.00,113400.00,112350.00,50.00,-1000.00,1224,14489,86,137558950
20240308,碳酸锂,2412,lc2412,113650.00,113500.00,114150.00,111600.00,113650.00,112650.00,0.00,-1000.00,574,3654,138,64671900
20240308,碳酸锂,2501,lc2501,114000.00,113500.00,114300.00,112000.00,113700.00,112850.00,-300.00,-1150.00,1127,3968,346,127220650
20240308,碳酸锂,2502,lc2502,114250.00,113000.00,114450.00,111850.00,114450.00,113200.00,200.00,-1050.00,59,139,2,6678850
20240308,工业硅,2403,si2403,13230.00,13155.00,13155.00,13155.00,13155.00,13155.00,-75.00,-75.00,3,87,-219,197325
20240308,工业硅,2404,si2404,13250.00,13200.00,13290.00,13125.00,13210.00,13220.00,-40.00,-30.00,48354,42015,-5517,3196757150
20240308,工业硅,2405,si2405,13325.00,13275.00,13350.00,13180.00,13265.00,13270.00,-60.00,-55.00,96456,110141,5053,6401254700
20240308,工业硅,2406,si2406,13370.00,13310.00,13385.00,13225.00,13310.00,13310.00,-60.00,-60.00,51008,26916,1376,3395632225
20240308,工业硅,2407,si2407,13415.00,13420.00,13450.00,13300.00,13360.00,13370.00,-55.00,-45.00,8117,3355,1051,542679975
20240308,工业硅,2408,si2408,13475.00,13450.00,13500.00,13370.00,13440.00,13415.00,-35.00,-60.00,3079,312,35,206549450
20240308,工业硅,2409,si2409,13575.00,13505.00,13575.00,13430.00,13490.00,13495.00,-85.00,-80.00,282,1445,107,19028500
20240308,工业硅,2410,si2410,13650.00,13625.00,13660.00,13500.00,13545.00,13565.00,-105.00,-85.00,42,130,8,2849675
20240311,碳酸锂,2403,lc2403,108950.00,110000.00,112350.00,110000.00,112300.00,111100.00,3350.00,2150.00,196,452,-5,21779350
20240311,碳酸锂,2404,lc2404,112050.00,112350.00,116150.00,110800.00,115450.00,114350.00,3400.00,2300.00,7557,29446,-705,864191150
20240311,碳酸锂,2405,lc2405,112150.00,112000.00,116400.00,111000.00,115750.00,114450.00,3600.00,2300.00,4579,17070,369,524127000
20240311,碳酸锂,2406,lc2406,112550.00,112300.00,116700.00,111200.00,115750.00,114750.00,3200.00,2200.00,1631,12136,389,187180450
20240311,碳酸锂,2407,lc2407,112700.00,112750.00,117100.00,111400.00,116400.00,115100.00,3700.00,2400.00,362739,229549,12226,41754701500
20240311,碳酸锂,2408,lc2408,112850.00,113100.00,116850.00,111750.00,116000.00,114800.00,3150.00,1950.00,3371,16674,686,387083500
20240311,碳酸锂,2409,lc2409,112400.00,112500.00,116450.00,111400.00,115450.00,114500.00,3050.00,2100.00,2310,7031,-54,264586050
20240311,碳酸锂,2410,lc2410,112250.00,112150.00,115900.00,111550.00,115450.00,114250.00,3200.00,2000.00,312,5210,16,35649700
20240311,碳酸锂,2411,lc2411,112350.00,112450.00,116000.00,111100.00,115350.00,114200.00,3000.00,1850.00,2160,14706,217,246729900
20240311,碳酸锂,2412,lc2412,112650.00,112150.00,116750.00,111650.00,115950.00,115050.00,3300.00,2400.00,858,3713,59,98735550
20240311,碳酸锂,2501,lc2501,112850.00,113700.00,116650.00,111600.00,116200.00,114900.00,3350.00,2050.00,1268,4179,211,145707850
20240311,碳酸锂,2502,lc2502,113200.00,112250.00,116500.00,112250.00,115850.00,114750.00,2650.00,1550.00,140,187,48,16071300
20240311,工业硅,2403,si2403,13155.00,,,,13155.00,13155.00,0.00,0.00,0,86,-1,0
20240311,工业硅,2404,si2404,13220.00,13240.00,13295.00,13100.00,13145.00,13230.00,-75.00,10.00,61448,39414,-2601,4064955450
20240311,工业硅,2405,si2405,13270.00,13200.00,13360.00,13155.00,13190.00,13270.00,-80.00,0.00,133245,119153,9012,8841302550
20240311,工业硅,2406,si2406,13310.00,13270.00,13395.00,13200.00,13255.00,13290.00,-55.00,-20.00,66992,28704,1788,4452999400
20240311,工业硅,2407,si2407,13370.00,13360.00,13445.00,13270.00,13300.00,13330.00,-70.00,-40.00,10783,2933,-422,718892650
20240311,工业硅,2408,si2408,13415.00,13400.00,13495.00,13350.00,13370.00,13370.00,-45.00,-45.00,3121,352,40,208697725
20240311,工业硅,2409,si2409,13495.00,13465.00,13555.00,13380.00,13400.00,13460.00,-95.00,-35.00,557,1570,125,37498125
20240311,工业硅,2410,si2410,13565.00,13505.00,13605.00,13480.00,13515.00,13525.00,-50.00,-40.00,62,160,30,4194200
20240312,碳酸锂,2403,lc2403,111100.00,113000.00,114800.00,113000.00,114800.00,114400.00,3700.00,3300.00,68,334,-118,7780750
20240312,碳酸锂,2404,lc2404,114350.00,116200.00,119200.00,115900.00,119000.00,117600.00,4650.00,3250.00,7142,27896,-1550,840131900
20240312,碳酸锂,2405,lc2405,114450.00,116600.00,119550.00,116150.00,119550.00,117850.00,5100.00,3400.00,4175,17239,169,492145850
20240312,碳酸锂,2406,lc2406,114750.00,116450.00,119700.00,116400.00,119500.00,118150.00,4750.00,3400.00,1311,12049,-87,154953800
20240312,碳酸锂,2407,lc2407,115100.00,117950.00,120000.00,116600.00,119850.00,118350.00,4750.00,3250.00,369891,229075,-474,43789528350
20240312,碳酸锂,2408,lc2408,114800.00,117150.00,119700.00,116400.00,119400.00,118000.00,4600.00,3200.00,2465,16656,-18,290979400
20240312,碳酸锂,2409,lc2409,114500.00,116150.00,119150.00,116100.00,119150.00,117700.00,4650.00,3200.00,2557,7014,-17,300990450
20240312,碳酸锂,2410,lc2410,114250.00,117050.00,118950.00,115800.00,118850.00,117600.00,4600.00,3350.00,639,5238,28,75168800
20240312,碳酸锂,2411,lc2411,114200.00,116550.00,118900.00,115450.00,118750.00,117450.00,4550.00,3250.00,1703,14837,131,200020650
20240312,碳酸锂,2412,lc2412,115050.00,117550.00,119600.00,116550.00,119600.00,118100.00,4550.00,3050.00,671,3858,145,79261150
20240312,碳酸锂,2501,lc2501,114900.00,117500.00,119800.00,116450.00,119700.00,118150.00,4800.00,3250.00,1047,4365,186,123732000
20240312,碳酸锂,2502,lc2502,114750.00,117900.00,119600.00,117050.00,119350.00,118300.00,4600.00,3550.00,66,197,10,7809200
20240312,工业硅,2403,si2403,13155.00,,,,13155.00,13155.00,0.00,0.00,0,84,-2,0
20240312,工业硅,2404,si2404,13230.00,13125.00,13315.00,13125.00,13220.00,13230.00,-10.00,0.00,92378,36876,-2538,6111331575
20240312,工业硅,2405,si2405,13270.00,13230.00,13375.00,13225.00,13280.00,13290.00,10.00,20.00,166447,123042,3889,11062336275
20240312,工业硅,2406,si2406,13290.00,13250.00,13410.00,13250.00,13330.00,13325.00,40.00,35.00,118677,30709,2005,7908623875
20240312,工业硅,2407,si2407,13330.00,13340.00,13460.00,13325.00,13395.00,13395.00,65.00,65.00,15136,3435,502,1013977075
20240312,工业硅,2408,si2408,13370.00,13400.00,13490.00,13385.00,13455.00,13460.00,85.00,90.00,3336,660,308,224565875
20240312,工业硅,2409,si2409,13460.00,13460.00,13550.00,13460.00,13500.00,13500.00,40.00,40.00,467,1662,92,31523100
20240312,工业硅,2410,si2410,13525.00,13550.00,13645.00,13540.00,13550.00,13560.00,25.00,35.00,31,180,20,2102325
20240313,碳酸锂,2403,lc2403,114400.00,116700.00,116700.00,116300.00,116300.00,116450.00,1900.00,2050.00,50,222,-112,5822850
20240313,碳酸锂,2404,lc2404,117600.00,120500.00,121000.00,118150.00,118200.00,119750.00,600.00,2150.00,4397,27388,-508,526586950
20240313,碳酸锂,2405,lc2405,117850.00,119550.00,121300.00,118250.00,118250.00,120100.00,400.00,2250.00,6349,18061,822,762661250
20240313,碳酸锂,2406,lc2406,118150.00,121000.00,121500.00,118650.00,118650.00,120300.00,500.00,2150.00,1083,12099,50,130291100
